2.1801582,2.179859,2.1801582,2.1803452,2.1809436,2.1803826,2.1803452,2.1801956,2.1801582,2.1803452,2.1803452,2.1801956,2.1804574,2.1801956,2.1801956,2.1801582,2.1803452,2.1797842,2.1804574,2.1803826,2.1804574,2.1801582,2.1801956,2.1803452,2.1804574,2.1801582,2.1803452,2.1803452,2.1801582,2.1803452,2.1804574,2.1801582,2.1803452,2.1803452,2.1797468,2.1797842,2.1801956,2.179859,2.179859,2.1805322,2.1801582,2.1801582,2.1804574,2.1799338,2.1804574,2.1799338,2.1803452,2.1804574,2.1803452,2.1803826,2.1801956,2.1803452,2.1803452,2.1801956,2.1803452,2.1804574,2.179859,2.1801582,2.1803452,2.1801956,2.1803452,2.1801582,2.1797842,2.1803452,2.1803078,2.1799338,2.1801582,2.1806444,2.1804574,2.1797468,2.1803452,2.1805322,2.1803826,2.1804574,2.1799338,2.1803452,2.1807566,2.180233,2.1801582,2.1808688,2.180233,2.1803452,2.1801582,2.1801582,2.1801956,2.1801582,2.1803452,2.1808688,2.1801208,2.1801582,2.1803452,2.1801582,2.1804574,2.1803452,2.1803452,2.1803826,2.1809062,2.1803452,2.1801582,2.1801208,2.1801582,2.1801956,2.1801956,2.1803452,2.1801582,2.1801956,2.1804574,2.1797468,2.1801582,2.1801582,2.1801956,2.1803452,2.1803452,2.1803452,2.1801956,2.1803826,2.1798964,2.1801582,2.1801582,2.1806444,2.1801582,2.1806818,2.1803452,2.1807566,2.1803826,2.1804574,2.1803452,2.180233,2.1804948,2.1803452,2.1803078,2.1803452,2.1803452,2.180233,2.1801582,2.1801582,2.1801582,2.179859,2.180233,2.180233,2.1804574,2.1798964,2.1807192,2.1805322,2.1803452,2.1804574,2.1801582,2.180046,2.1808688,2.1805322,2.1809436,2.1804574,2.1801582,2.1803826,2.1801582,2.1801582,2.1803452,2.1801582,2.1809436,2.1804574,2.1809062,2.1801582,2.1801582,2.1803452,2.1803826,2.180233,2.1803452,2.180233,2.1801582,2.1801956,2.1803452,2.179859,2.1806444,2.1804948,2.1801582,2.1804574,2.1801582,2.1803452,2.1801956,2.1803452,2.1801582,2.1803452,2.1801956,2.1803452,2.1805696,2.180233,2.1804574,2.1803452,2.1803826,2.1801956,2.1801582,2.1805322,2.180233,2.1809436,2.1803452,2.1803452,2.1803452,2.1801582,2.1808688,2.1801956,2.1803452,2.1803826,2.1803452,2.1804948,2.1807566,2.1799338,2.1801582,2.180233,2.1803452,2.1805322,2.1801956,2.1807566,2.1801956,2.1801582,2.1803826,2.1801582,2.1797468,2.1803826,2.180233,2.1797468,2.1801956,2.1801582,2.1807566,2.1801956,2.1803826,2.1803452,2.1801956,2.1798964,2.1804574,2.1803452,2.1803826,2.1801582,2.1809436,2.1803826,2.1803452,2.1804574,2.1801582,2.1797468,2.1801582,2.1801582,2.1801956,2.1803452,2.1806444,2.1801582,2.1803452,2.1803826,2.1801582,2.1804574,2.1801956,2.1801582,2.1801582,2.1803452,2.1797842,2.1804574,2.1803826,2.1801582,2.1801582,2.1801582,2.1801582,2.1801582,2.1801956,2.1809062,2.180233,2.1801582,2.1804948,2.1804574,2.1803826,2.1798964,2.1803452,2.180233,2.1797468,2.1809062,2.1801582,2.1809436,2.1803826,2.179859,2.1798964,2.1803452,2.1801582,2.1797842,2.181168,2.1803452,2.1801956,2.1801582,2.1807192,2.1803078,2.1804574,2.1801582,2.1803452,2.1798964,2.1804948,2.1797468,2.1809436,2.179859,2.1803452,2.1801582,2.1801582,2.1797468,2.1803826,2.1803452,2.1801956,2.1801582,2.1803452,2.180233,2.1803078,2.1801582,2.1801582,2.1801582,2.1801582,2.1801582,2.1808688,2.1804574,2.1801582,2.1807192,2.1801582,2.1801582,2.1801582,2.1803078,2.1804948,2.1801582,2.1809436,2.1801582,2.1801956,2.1801582,2.179859,2.1801582,2.1801208,2.1803452,2.1798964,2.1804574,2.180607,2.1801956,2.1803826,2.1804574,2.1803452,2.1801582,2.1801582,2.1807192,2.1801582,2.1804574,2.1803452,2.1801956,2.1799338,2.1801582,2.1801582,2.1803452,2.180046,2.1801582,2.1801582,2.1803826,2.1808688,2.1801582,2.18042,2.1801582,2.1803452,2.1809062,2.1808688,2.1803826,2.1799338,2.1807192,2.1801582,2.1803826,2.1807192,2.1807566,2.1804574,2.1805696,2.1804574,2.180233,2.1803826,2.1804574,2.1804574,2.179859,2.180233,2.1803452,2.1804574,2.179859,2.1803826,2.1803826,2.1797468,2.1801582,2.1797842,2.1801582,2.180233,2.1799338,2.1801582,2.1801582,2.1801956,2.1798964,2.1801582,2.1809436,2.1801956,2.1799338,2.1799338,2.1801582,2.180233,2.1803452,2.180607,2.1804574,2.1804574,2.1797468,2.1808688,2.180233,2.1803452,2.180233,2.1804574,2.1801582,2.1803826,2.1801582,2.1803452,2.1803452,2.1803826,2.1801582,2.1801956,2.179859,2.1803826,2.1797468,2.1801582,2.180233,2.1801582,2.1803452,2.1803452,2.1803452,2.1803452,2.1803452,2.1801582,2.1801956,2.1801956,2.1801582,2.1803826,2.1801582,2.1801582,2.1803826,2.1806444,2.1803826,2.180233,2.1803452,2.1801956,2.1805322,2.1803452,2.179859,2.1807192,2.1801582,2.1797842,2.1803452,2.179859,2.1803452,2.1801582,2.1803826,2.180233,2.1803826,2.1801956,2.1806818,2.1801956,2.1801582,2.1801208,2.1804948,2.1801582,2.1798964,2.1798964,2.1805322,2.1801582,2.1801582,2.1802704,2.1801582,2.1801582,2.1801582,2.1803452,2.1801582,2.181168,2.1804574,2.1801582,2.1801582,2.1801582,2.1803452,2.1797468,2.1801582,2.1801582,2.1801582,2.1801582,2.1808688,2.1801582,2.180046,2.1803452,2.1808688,2.1803452,2.1803452,2.1803826,2.1801582,2.1804574,2.1803452,2.1803452,2.1804574,2.1803452,2.1806444,2.1803452,2.1801582,2.1803452,2.1801582,2.1803826,2.1801582,2.1804948,2.1801582,2.179859,2.1803452,2.1801582,2.1804948,2.1808688,2.1797468,2.1801956,2.1803078,2.180233,2.1804574,2.1803452,2.1803826,2.1807192,2.1801582,2.180233,2.1803078,2.1804574,2.18042,2.1803452,2.1801582,2.1805322,2.1804574,2.1797842,2.1801956,2.1801582,2.1797468,2.1801582,2.180233,2.1805696,2.1803452,2.1803452,2.180233,2.1801956,2.1801582,2.1804948,2.1801582,2.1801582,2.1807566,2.1801582,2.1797842,2.179859,2.1805322,2.1804574,2.1801956,2.1801956,2.1808688,2.1797842,2.1797842,2.1803452,2.180981,2.1805322,2.1804574,2.1801582,2.180233,2.1804574,2.1803452,2.1801582,2.1801956,2.1806444,2.1801956,2.1801956,2.1801582,2.1797842,2.1803452,2.1801582,2.1803452,2.180233,2.1799338,2.179859,2.1799338,2.1803452,2.1807566,2.1801582,2.1803452,2.1801582,2.179859,2.1801582,2.1801582,2.1804574,2.180233,2.1797468,2.1803452,2.1803452,2.1801956,2.1801956,2.1803452,2.1804948,2.1809436,2.1803452,2.1803452,2.1804948,2.1803452,2.1807192,2.1801582,2.180233,2.1808688,2.1797468,2.180233,2.179859,2.1803452,2.1801956,2.180233,2.1809436,2.1807192,2.1807192,2.1807566,2.1808688,2.1807192,2.1803452,2.1804574,2.180233,2.1806444,2.180233,2.1801582,2.1801582,2.1801582,2.1803452,2.1803452,2.1801582,2.1801582,2.1803452,2.179859,2.1803452,2.1808688,2.1801582,2.1801582,2.1803452,2.1803452,2.180233,2.1803826,2.1801582,2.1812428,2.1805322,2.1801582,2.1801956,2.1809436,2.1809436,2.1803826,2.1808688,2.180233,2.1803452,2.179859,2.1804574,2.1804574,2.1803452,2.1801208,2.1804574,2.180233,2.1803826,2.1806444,2.1801208,2.1801582,2.179859,2.1797842,2.179859,2.1804948,2.1803452,2.1807566,2.1803452,2.1801956,2.180233,2.1809436,2.1801956,2.1801582,2.1801956,2.1804574,2.1799338,2.1806444,2.1801582,2.1804574,2.1801582,2.1801582,2.180233,2.1806444,2.1803452,2.1801956,2.1801582,2.1801956,2.1803826,2.1801582,2.1809436,2.1801956,2.1801582,2.1799338,2.180233,2.180233,2.1801582,2.1804574,2.1801582,2.1803452,2.1801582,2.1799338,2.1804948,2.1803452,2.1803826,2.1801582,2.1804574,2.1804574,2.1801582,2.1803826,2.1803826,2.1801956,2.1797842,2.1804574,2.18042,2.180233,2.1803452,2.1801208,2.1801956,2.1809436,2.1797842,2.1804574,2.1803452,2.1804948,2.1803452,2.1803452,2.180233,2.1807566,2.180046,2.1801582,2.180233,2.1803826,2.180233,2.1804574,2.1801582,2.1808688,2.1801582,2.1801582,2.1807192,2.1803452,2.180233,2.1798964,2.180233,2.1805322,2.1801582,2.1798964,2.180233,2.1803078,2.1799338,2.1801956,2.1807566,2.1803452,2.1809436,2.1801582,2.1807192,2.1803452,2.1801582,2.1799338,2.1801582,2.18042,2.1798964,2.1801582,2.1806444,2.1801208,2.1801582,2.180233,2.1803452,2.1801582,2.1797468,2.1803452,2.1801582,2.180233,2.1801956,2.1799338,2.179859,2.179859,2.1803452,2.1798964,2.1803452,2.1808688,2.1801956,2.1804948,2.180233,2.1803452,2.180233,2.1804948,2.1801582,2.1803452,2.1803452,2.1804574,2.1801582,2.1806444,2.1799338,2.1803452,2.1803452,2.1803826,2.1801956,2.1801582,2.1801582,2.180233,2.1801956,2.1797842,2.1801582,2.1797468,2.1804574,2.1797468,2.179859,2.1798964,2.1803826,2.1803452,2.1801582,2.1801582,2.1803452,2.1803452,2.1801582,2.1798964,2.1808688,2.1801582,2.1806444,2.1803452,2.1801582,2.1803826,2.1803452,2.1805322,2.1801582,2.1808688,2.1803452,2.1803452,2.1801582,2.1801956,2.1803078,2.1804574,2.1804948,2.1801582,2.1801582,2.1801956,2.1801582,2.1801956,2.1804574,2.180233,2.1803452,2.1804574,2.1799338,2.1801582,2.1797468,2.1799338,2.1801956,2.1801582,2.1801582,2.179859,2.1803452,2.1803452,2.180233,2.180607,2.1801582,2.1801582,2.1801582,2.1803452,2.1803452,2.1801582,2.1801956,2.1797842,2.1803826,2.180607,2.1803452,2.1803452,2.1799338,2.1801582,2.1807566,2.1806444,2.1801956,2.180233,2.180233,2.1803452,2.1801208,2.1801956,2.180233,2.1803826,2.1803826,2.1803826,2.1801582,2.1801582,2.1801582,2.1801956,2.1801582,2.179859,2.1801956,2.1797468,2.1801956,2.1801208,2.1801582,2.1801582,2.179859,2.1801956,2.1806444,2.1809436,2.1803452,2.1801582,2.1799338,2.1801582,2.1803826,2.1801582,2.1801582,2.1803452,2.1809436,2.1801582,2.1803078,2.1797842,2.1803826,2.1801582,2.180233,2.1801582,2.1801582,2.179859,2.1803452,2.1806444,2.1803452,2.1803826,2.1801956,2.1801582,2.1801956,2.1804574,2.1801956,2.1801208,2.1801956,2.1801582,2.1807192,2.1803452,2.1803452,2.1801582,2.1801208,2.1808688,2.1801582,2.180233,2.1801582,2.1801582,2.1801582,2.1804574,2.1801582,2.1799338,2.180233,2.179859,2.1801956,2.1804948,2.1801582,2.179859,2.1801582,2.1803826,2.1803452,2.1806444,2.1801956,2.180233,2.1801582,2.1797468,2.1807566,2.1803826,2.1801582,2.1807566,2.1801956,2.1800086,2.1799338,2.1803452,2.1803452,2.1801208,2.1809062,2.1803452,2.1803826,2.1801582,2.1803826,2.180233,2.1809436,2.1797468,2.1801582,2.1801582,2.1808688,2.1804574,2.179859,2.1801582,2.1797468,2.1807566,2.1804574,2.1801582,2.1808688,2.180233,2.1808688,2.1801956,2.1807192,2.1801582,2.1803452,2.180233,2.1801582,2.1804574,2.1801582,2.1804948,2.1801582,2.1809436,2.1804574,2.1801208,2.1801208,2.1801582,2.1806444,2.1801582,2.1804574,2.1801582,2.1801582,2.1807566,2.1801582,2.1801582,2.1801582,2.1801208,2.1801582,2.1801582,2.1803452,2.1801582,2.1801956,2.1801208,2.1806444,2.1798964,2.1803452,2.180233,2.1801582,2.1803452,2.1801582,2.1803452,2.1801582,2.1801582,2.1801956,2.180233,2.180233,2.1803452,2.1803452,2.1803452,2.1803452,2.1803452,2.1804574,2.1801582,2.1803826,2.1809062,2.1803452,2.1801582,2.1801582,2.1803452,2.1803826,2.1803452,2.1801582,2.1797468,2.1801582,2.1801582,2.1801582,2.1801582,2.1801582,2.1803452,2.180233,2.1803452,2.1807192,2.1801582,2.1803078,2.1803826,2.1803826,2.1803452,2.1802704,2.1803452,2.1803826,2.1808688,2.1797468,2.1801582,2.1803452,2.1806444,2.1808688,2.1801582,2.1801582,2.1799338,2.1801582,2.1803452,2.1801582,2.1801582,2.1807566,2.180233,2.179859,2.1801208,2.1813176,2.1801956,2.1798964,2.1803826,2.1801582,2.1803452,2.1797468,2.1803452,2.1804574,2.1804574,2.1801956,2.1798964,2.18042,2.179859,2.1806444,2.180607,2.1804948,2.1801582,2.1799338,2.1801582,2.1799338,2.18042,2.1803452,2.1804948,2.1801582,2.1804574,2.1801956,2.1798964,2.1801582,2.1801582,2.1803826,2.1801582,2.1804574,2.1801582,2.1803452,2.180233,2.1801582,2.1799338,2.1803452,2.1809436,2.1807566,2.180233,2.1801582,2.1805322,2.1803452,2.1799338,2.1803452,2.1804574,2.1803452,2.1797842,2.1801582,2.1803452,2.1804574,2.1801956,2.1801956,2.1801208,2.179859,2.1807566,2.1804574,2.1801582,2.1804574,2.1801582,2.1803452,2.1797468,2.1801582,2.1803452,2.180233,2.1805696,2.1803452,2.1801582,2.1807566,2.179859,2.1801582,2.179859,2.1801956,2.1797842,2.1801582,2.1801956,2.1804948,2.1804574,2.1801582,2.1801956,2.1801582,2.1801956,2.1801956,2.1801582,2.1803452,2.1801582,2.1801582,2.1803826,2.1801208,2.1803452,2.1805322,2.1804574,2.1809062,2.1801582,2.1804574,2.1801208,2.1801582,2.1798964,2.1806444,2.1797842,2.1803452,2.1801582,2.1803826,2.1805322,2.179859,2.180233,2.1801208,2.1801582,2.1801582,2.18042,2.1801208,2.1804574,2.1801582,2.180233,2.1799338,2.1797468,2.1801582,2.1803452,2.1804948,2.1806444,2.1804574,2.1803452,2.1801956,2.179859,2.1804574,2.1801582,2.1803452,2.1801582,2.1801582,2.1801582,2.1803826,2.1801956,2.1803452,2.1799338,2.1801956,2.180233,2.1803078,2.1803078,2.18042,2.1808688,2.1801956,2.1804574,2.1803452,2.180607,2.1804948,2.1803826,2.1803452,2.1808688,2.1809436,2.1804574,2.1803826,2.1806444,2.1797842,2.180233,2.1801582,2.1801582,2.1801582,2.1801582,2.1801582,2.1805696,2.1803452,2.1801582,2.1804574,2.1810184,2.1805322,2.1801582,2.1801582,2.1799338,2.1801956,2.1801582,2.1803452,2.1797468,2.1801956,2.1801582,2.1803452,2.1804574,2.1804574,2.1801582,2.1801956,2.1804574,2.1803452,2.180233,2.1804574,2.1803826,2.1807566,2.1801956,2.1801956,2.180233,2.180233,2.1801582,2.1808688,2.1801956,2.1801208,2.1801582,2.1807192,2.1804574,2.1801956,2.1803452,2.1803826,2.180233,2.1801956,2.1801582,2.180233,2.1801956,2.1797842,2.1802704,2.1805322,2.1808688,2.1801582,2.1801956,2.1801582,2.1803452,2.1809436,2.180233,2.180046,2.1812428,2.1809436,2.1803452,2.1807192,2.1801582,2.180046,2.1803826,2.1801582,2.1803452,2.1801582,2.1804574,2.1808688,2.1801582,2.1798964,2.1805322,2.1804948,2.1801582,2.1803452,2.1803452,2.1801956,2.1804574,2.1799338,2.179859
